"ID","DATA_PRODUKCJI","CENA","KOSZT","ID_ZAMOWIENIE","ID_PRODUCENT","ID_ODDZIAL","ID_INSTRUMENT"
5267,04/10/07,2220,2020,351,14,10,24
5268,05/03/04,2230,2030,352,48,17,44
5269,06/07/04,510,470,7,26,9,39
5270,03/05/10,1230,1120,66,32,30,28
5271,00/04/18,1560,1420,144,20,10,4
5272,09/02/09,1760,1600,276,3,34,19
5273,05/08/11,30,30,320,4,37,52
5274,08/06/18,1990,1810,235,40,36,27
5275,08/07/06,620,570,107,5,14,20
5276,09/12/24,670,610,331,43,22,74
5277,04/09/25,2130,1940,70,2,1,67
5278,04/10/22,1990,1810,153,35,36,8
5279,06/03/19,1490,1360,372,42,5,47
5280,07/07/13,530,490,9,11,14,3
5281,00/04/02,270,250,187,23,6,63
5282,02/05/18,1210,1100,272,8,13,32
5283,04/07/09,660,600,224,36,17,14
5284,10/04/21,1040,950,243,18,4,35
5285,00/03/10,920,840,277,1,48,5
5286,06/01/26,70,70,5,27,21,39
5287,07/08/28,1510,1380,289,42,21,4
5288,04/03/10,630,580,91,13,36,1
5289,03/08/21,2110,1920,215,1,40,49
5290,06/08/02,1650,1500,234,47,32,60
5291,03/02/24,2030,1850,156,8,25,19
5292,09/12/06,480,440,198,26,47,11
5293,00/07/12,630,580,276,34,43,39
5294,03/07/18,1330,1210,84,5,42,8
5295,05/05/26,2040,1860,229,21,17,8
5296,00/10/24,240,220,24,26,14,38
5297,09/02/21,1350,1230,354,39,3,6
5298,03/02/19,970,890,151,18,47,43
5299,10/04/08,1900,1730,32,41,3,54
5300,01/11/12,1450,1320,374,28,11,13
5301,04/07/06,110,100,132,43,17,39
5302,09/05/27,220,200,184,27,3,44
5303,06/12/08,530,490,241,6,35,71
5304,00/09/26,890,810,290,15,9,46
5305,10/03/22,500,460,93,6,35,45
5306,03/07/16,0,0,329,42,9,12
5307,00/05/05,1540,1400,172,30,3,20
5308,03/09/15,1130,1030,369,22,28,26
5309,09/10/13,790,720,227,29,35,1
5310,09/01/05,1220,1110,127,34,6,59
5311,10/11/19,1280,1170,134,20,10,8
5312,00/02/25,1370,1250,136,29,8,68
5313,01/04/27,1500,1370,313,33,3,19
5314,01/03/02,600,550,335,22,49,36
5315,04/06/27,2060,1880,145,24,3,40
5316,08/06/14,1390,1270,57,11,19,46
5317,04/04/04,1870,1700,195,39,23,18
5318,01/01/04,510,470,27,6,28,60
5319,00/05/19,1950,1780,370,49,34,76
5320,10/03/09,220,200,106,12,24,17
5321,00/04/05,1120,1020,69,38,35,75
5322,03/03/21,2120,1930,137,7,29,39
5323,02/09/05,880,800,366,39,49,63
5324,01/02/02,1600,1460,269,48,10,28
5325,10/06/01,1070,980,2,2,32,70
5326,10/04/27,1720,1570,219,1,33,16
5327,08/10/15,1240,1130,39,38,46,34
5328,08/06/09,940,860,200,21,4,16
5329,07/10/28,2090,1900,336,46,41,75
5330,03/09/28,1290,1180,167,39,6,4
5331,02/12/23,2270,2070,323,25,33,37
5332,04/09/10,950,870,13,35,49,21
5333,08/10/01,270,250,146,7,46,5
5334,04/02/10,1570,1430,287,37,37,58
5335,01/10/20,150,140,324,34,8,52
5336,08/01/18,1010,920,386,19,43,3
5337,08/08/03,340,310,12,46,27,44
5338,00/11/24,560,510,377,41,3,36
5339,03/01/03,1240,1130,112,4,4,30
5340,08/11/04,1690,1540,89,35,19,21
5341,06/09/19,890,810,370,10,14,34
5342,00/03/14,1600,1460,376,12,40,68
5343,03/09/06,70,70,201,9,46,47
5344,09/03/03,830,760,280,10,27,75
5345,07/01/10,1920,1750,136,21,33,49
5346,09/03/13,780,710,143,38,45,46
5347,01/06/15,330,300,21,4,10,1
5348,09/05/13,1570,1430,226,9,40,59
5349,04/08/21,20,20,226,22,40,25
5350,00/03/23,2030,1850,292,6,18,43
5351,02/04/20,1010,920,230,20,24,42
5352,08/08/09,40,40,186,2,25,11
5353,05/10/03,740,680,68,38,30,40
5354,01/11/10,1810,1650,378,22,8,39
5355,09/06/11,20,20,354,25,8,74
5356,04/01/16,40,40,230,48,16,39
5357,04/06/04,10,10,227,14,39,20
5358,05/11/25,1990,1810,341,25,29,70
5359,10/09/23,450,410,331,18,20,71
5360,10/08/20,230,210,201,29,44,37
5361,09/09/24,1730,1580,177,11,30,25
5362,00/10/16,640,590,168,48,35,35
5363,08/05/28,260,240,87,50,8,6
5364,03/01/15,170,160,39,22,1,35
5365,07/11/15,80,80,227,20,4,61
5366,00/05/03,260,240,153,31,26,35
5367,10/02/19,950,870,201,30,33,54
5368,00/08/23,470,430,228,37,49,13
5369,01/11/21,300,280,349,48,9,46
5370,07/08/22,90,90,219,29,3,69
5371,09/03/22,1240,1130,309,45,17,13
5372,03/08/02,230,210,4,6,26,33
5373,04/11/11,1190,1090,51,11,24,8
5374,03/03/10,290,270,242,17,48,14
5375,07/02/27,1980,1800,254,34,19,8
5376,07/06/15,2150,1960,202,16,8,37
5377,10/09/20,40,40,10,6,38,4
5378,10/09/13,690,630,2,44,13,54
5379,09/05/01,2210,2010,314,19,20,67
5380,02/06/07,1480,1350,108,49,35,13
5381,04/10/16,2020,1840,52,32,41,74
5382,08/08/13,2290,2090,15,43,44,65
5383,00/01/27,1160,1060,380,25,40,73
5384,06/12/12,1540,1400,141,29,22,67
5385,06/02/03,780,710,342,1,35,62
5386,06/10/13,2030,1850,189,18,40,54
5387,03/01/04,2170,1980,264,25,24,75
5388,01/11/27,1770,1610,385,11,44,41
5389,03/08/13,1990,1810,261,46,43,63
5390,07/04/09,2130,1940,192,6,2,46
5391,09/03/09,1210,1100,2,18,8,37
5392,03/12/25,820,750,236,20,46,7
5393,10/01/26,1740,1590,291,50,26,58
5394,09/05/26,230,210,316,7,41,20
5395,00/05/11,2210,2010,398,35,33,54
5396,02/11/09,1260,1150,210,24,44,26
5397,01/09/19,1030,940,118,48,30,11
5398,05/03/14,1220,1110,5,43,45,1
5399,07/08/27,2090,1900,304,26,18,3
5400,10/12/19,1820,1660,328,49,46,54
5401,04/04/10,1460,1330,208,43,11,73
5402,09/08/23,1910,1740,239,40,28,13
5403,07/08/16,260,240,380,14,14,23
5404,04/07/11,510,470,224,3,44,43
5405,01/10/17,900,820,55,36,50,53
5406,10/01/27,510,470,334,24,25,3
5407,02/04/13,2150,1960,118,50,20,15
5408,02/11/25,620,570,223,35,49,40
5409,00/10/03,570,520,173,16,2,50
5410,06/09/24,1820,1660,38,46,17,32
5411,06/01/20,1060,970,130,25,36,35
5412,04/09/10,250,230,281,18,46,2
5413,06/06/12,850,780,200,41,31,69
5414,06/10/01,890,810,187,32,11,12
5415,01/07/21,880,800,36,28,18,11
5416,03/09/16,1410,1290,50,26,28,5
5417,08/04/28,160,150,378,2,24,18
5418,04/10/06,140,130,82,7,3,54
5419,08/10/06,1180,1080,144,20,28,34
5420,10/11/01,1630,1490,78,43,8,52
5421,00/08/20,710,650,73,34,42,33
5422,04/10/24,680,620,205,30,39,59
5423,00/06/16,1450,1320,362,47,29,33
5424,05/10/16,220,200,50,10,9,56
5425,10/12/10,1160,1060,312,22,15,69
5426,06/10/21,0,0,161,18,48,19
5427,08/02/16,440,400,54,28,31,43
5428,08/07/05,1660,1510,80,1,44,20
5429,06/06/24,1920,1750,186,33,6,67
5430,04/02/15,1340,1220,163,24,40,53
5431,03/12/13,1680,1530,40,22,41,61
5432,00/02/28,890,810,397,46,50,45
5433,10/07/05,930,850,117,15,13,6
5434,10/09/25,470,430,37,16,32,58
5435,08/02/15,1850,1690,21,22,36,15
5436,05/03/26,1430,1300,30,29,23,47
5437,01/07/25,970,890,348,15,22,31
5438,03/09/15,590,540,220,41,13,50
5439,10/04/22,2100,1910,303,35,8,68
5440,03/10/17,1770,1610,277,21,18,10
5441,01/06/20,1380,1260,163,2,27,54
5442,07/08/05,110,100,141,2,7,16
5443,08/04/22,1390,1270,267,27,3,14
5444,02/10/11,930,850,88,12,34,69
5445,03/03/03,60,60,237,19,24,26
5446,08/10/03,200,190,74,23,21,1
5447,06/12/12,2020,1840,14,23,40,18
5448,00/12/03,1770,1610,73,1,31,36
5449,08/04/04,1060,970,112,43,37,20
5450,04/01/09,1500,1370,345,15,33,53
5451,06/09/02,910,830,250,6,38,43
5452,07/08/25,620,570,78,13,9,57
5453,00/07/05,2090,1900,47,26,15,48
5454,09/07/04,670,610,44,40,38,67
5455,10/03/22,1900,1730,132,15,1,71
5456,05/02/21,1620,1480,329,3,31,62
5457,03/12/17,260,240,334,27,15,29
5458,03/09/07,2210,2010,345,17,1,8
5459,01/10/07,340,310,369,9,30,63
5460,06/02/19,550,500,400,35,20,16
5461,05/05/12,1140,1040,273,35,41,28
5462,01/07/18,930,850,50,42,34,4
5463,01/05/25,170,160,195,30,44,26
5464,02/07/12,1800,1640,5,24,37,30
5465,03/12/10,1230,1120,236,49,33,29
5466,07/09/05,850,780,157,35,41,66
5467,05/02/20,910,830,256,21,43,45
5468,04/02/19,2140,1950,398,28,24,61
5469,04/02/27,1960,1790,83,22,27,28
5470,10/02/20,1250,1140,125,5,33,63
5471,08/07/13,780,710,154,39,25,20
5472,08/11/19,860,790,62,1,41,33
5473,06/03/16,1900,1730,346,26,7,12
5474,05/08/11,1800,1640,165,40,31,70
5475,10/09/02,1190,1090,119,41,47,26
5476,03/09/22,660,600,344,19,33,45
5477,06/07/23,1170,1070,85,32,49,57
5478,08/09/19,720,660,315,17,25,8
5479,02/11/17,2040,1860,73,50,18,68
5480,07/02/23,2290,2090,146,2,1,22
5481,00/05/22,1110,1010,136,7,36,61
5482,04/05/03,1540,1400,98,48,20,29
5483,03/07/21,930,850,294,4,20,74
5484,09/08/11,1580,1440,239,3,31,68
5485,01/11/20,1100,1000,215,26,10,66
5486,00/02/18,1330,1210,61,30,11,49
5487,00/03/14,180,170,97,28,48,27
5488,05/12/20,2010,1830,98,8,39,34
5489,10/07/05,1190,1090,118,4,22,4
5490,04/06/02,910,830,354,28,12,15
5491,01/12/08,690,630,77,38,12,52
5492,10/10/24,1720,1570,65,42,34,5
5493,02/10/17,1410,1290,186,41,41,44
5494,08/10/11,610,560,84,32,19,20
5495,01/09/07,1610,1470,176,22,30,40
5496,07/09/01,1980,1800,319,42,31,45
5497,09/11/09,450,410,149,34,33,62
5498,06/02/23,2100,1910,55,37,23,7
5499,10/04/24,680,620,397,6,20,45
5500,01/03/13,1190,1090,272,35,16,25
5501,02/12/11,2020,1840,348,11,37,18
5502,03/02/15,1520,1390,239,34,45,62
5503,07/03/13,1180,1080,56,44,39,53
5504,03/06/19,1070,980,392,22,22,34
5505,07/07/13,1700,1550,387,18,50,19
5506,02/10/04,1050,960,288,42,31,46
5507,00/07/08,1180,1080,68,35,22,40
5508,01/06/12,1820,1660,91,37,46,48
5509,09/01/26,1440,1310,159,47,40,22
5510,04/09/09,1650,1500,270,46,30,38
5511,01/08/24,2200,2000,231,31,10,76
5512,01/01/02,2070,1890,77,5,32,46
5513,07/05/06,200,190,290,2,43,59
5514,02/08/02,410,380,189,30,12,48
5515,08/06/05,1240,1130,340,1,34,58
5516,02/02/18,460,420,98,9,45,13
5517,04/01/09,1770,1610,129,2,50,13
5518,10/03/11,1380,1260,145,49,29,57
5519,06/12/24,830,760,303,2,42,21
5520,08/08/01,2260,2060,270,26,11,65
5521,08/07/03,390,360,193,37,10,41
5522,09/05/20,850,780,14,11,15,60
5523,01/11/23,920,840,76,8,21,67
5524,08/12/06,570,520,117,11,48,1
5525,08/12/09,2260,2060,260,10,41,62
5526,00/04/09,1700,1550,232,50,22,14
5527,08/03/16,700,640,63,34,19,33
5528,05/06/09,1590,1450,203,12,12,38
5529,02/12/13,1180,1080,368,14,17,38
5530,09/10/03,400,370,35,2,20,55
5531,07/08/17,10,10,380,16,17,63
5532,00/09/06,1580,1440,244,20,31,36
5533,03/03/21,700,640,311,18,33,30
5534,08/08/13,1040,950,259,23,47,18
5535,06/05/12,1070,980,279,50,40,68
5536,05/07/17,1800,1640,340,50,19,74
5537,07/04/04,1880,1710,191,25,14,13
5538,05/02/11,160,150,300,4,41,68
5539,06/12/12,1730,1580,196,41,20,65
5540,08/02/23,80,80,79,13,3,73
5541,10/04/10,2100,1910,170,27,44,61
5542,08/11/21,2150,1960,274,45,36,61
5543,06/03/17,330,300,199,26,12,53
5544,00/07/26,970,890,106,24,50,52
5545,03/07/08,1570,1430,174,21,6,31
5546,05/12/03,1340,1220,298,13,13,4
5547,05/07/04,1170,1070,164,49,38,21
5548,00/09/28,2040,1860,23,43,2,60
5549,06/01/12,1810,1650,142,28,29,62
5550,07/10/17,2170,1980,166,5,30,58
5551,02/07/23,150,140,207,41,8,21
5552,07/10/08,2110,1920,43,49,7,57
5553,06/10/08,1650,1500,349,48,33,20
5554,07/02/24,2270,2070,91,10,8,19
5555,05/01/20,750,690,188,45,8,1
5556,10/08/02,1610,1470,139,7,19,23
5557,10/01/14,490,450,97,16,9,74
5558,08/03/14,1100,1000,206,15,40,74
5559,05/11/10,1880,1710,64,14,46,20
5560,00/08/10,550,500,329,6,10,21
5561,07/11/28,690,630,237,38,29,35
5562,08/07/13,2060,1880,161,12,8,64
5563,08/02/01,1910,1740,125,37,8,50
5564,07/10/25,50,50,122,49,10,68
5565,01/12/17,2100,1910,277,23,43,13
5566,09/08/08,1840,1680,345,2,26,45
5567,01/10/05,710,650,232,41,47,53
5568,10/05/05,640,590,51,23,10,31
5569,02/12/14,1340,1220,300,7,13,73
5570,06/08/03,380,350,59,38,41,64
5571,00/02/22,390,360,325,38,16,35
5572,01/11/20,460,420,38,44,4,67
5573,10/02/13,1900,1730,376,28,23,14
5574,01/07/14,20,20,233,38,48,2
5575,08/08/17,1290,1180,89,37,3,33
5576,04/06/01,1060,970,297,1,5,28
5577,01/03/23,1060,970,332,25,35,57
5578,01/07/26,740,680,281,21,31,31
5579,09/02/24,1870,1700,342,25,34,6
5580,10/07/16,530,490,318,31,42,65
5581,01/11/09,1940,1770,172,38,20,70
5582,02/02/02,1720,1570,333,7,11,2
5583,09/01/13,1460,1330,82,9,25,59
5584,10/02/01,1940,1770,363,24,37,60
5585,04/10/14,780,710,44,48,33,20
5586,00/09/09,1710,1560,299,7,11,64
5587,02/04/23,40,40,351,6,30,44
5588,00/02/28,570,520,210,26,47,34
5589,04/04/14,1360,1240,272,17,8,56
5590,06/04/13,1520,1390,69,15,41,33
5591,04/01/26,1140,1040,258,28,5,44
5592,00/04/26,1130,1030,217,2,12,58
5593,05/12/09,2020,1840,124,1,9,70
5594,09/07/05,930,850,97,47,41,16
5595,08/02/06,850,780,32,44,37,16
5596,04/04/26,160,150,66,22,47,26
5597,04/11/19,1560,1420,36,27,42,13
5598,01/05/21,1050,960,18,22,6,58
5599,00/08/23,1660,1510,11,18,9,64
5600,05/10/15,710,650,323,49,41,59
5601,05/09/09,1070,980,348,41,19,30
5602,04/08/10,450,410,139,8,1,66
5603,04/03/10,660,600,73,22,11,47
5604,08/10/23,740,680,15,30,18,24
5605,09/02/17,1410,1290,232,10,46,33
5606,06/10/22,460,420,178,40,20,42
5607,10/03/10,1820,1660,365,48,13,66
5608,00/11/13,1480,1350,185,14,32,18
5609,03/09/05,60,60,220,14,4,9
5610,04/04/03,2170,1980,26,4,34,75
5611,10/03/03,1070,980,10,22,19,57
5612,00/11/18,1720,1570,263,14,36,21
5613,03/08/16,1230,1120,188,28,11,75
5614,07/09/12,1170,1070,342,23,36,72
5615,08/08/25,1150,1050,358,15,17,59
5616,02/08/16,950,870,204,38,41,52
5617,10/01/14,930,850,300,41,18,15
5618,09/06/21,460,420,236,22,14,39
5619,05/10/04,350,320,20,25,3,25
5620,00/10/05,1380,1260,156,35,39,68
5621,06/04/08,1000,910,32,31,30,72
5622,09/12/10,900,820,383,9,26,33
5623,05/09/20,1410,1290,55,49,10,71
5624,08/07/27,1100,1000,187,38,7,49
5625,07/03/16,690,630,125,9,37,63
5626,02/09/15,460,420,115,35,13,1
5627,10/08/18,580,530,133,12,16,40
5628,07/05/16,1980,1800,44,29,3,42
5629,09/04/23,1320,1200,357,30,2,60
5630,08/05/01,1410,1290,108,27,48,21
5631,09/04/20,660,600,145,8,46,29
5632,07/09/15,1380,1260,325,7,24,52
5633,02/05/18,1670,1520,109,19,2,26
5634,05/10/10,330,300,382,46,41,46
5635,10/10/20,1930,1760,95,36,49,54
5636,00/11/05,770,700,73,26,41,11
5637,02/12/24,10,10,89,23,43,62
5638,04/02/24,850,780,365,7,3,67
5639,10/07/25,240,220,338,37,49,14
5640,10/11/08,360,330,92,24,36,2
5641,07/01/21,1400,1280,190,9,13,20
5642,00/06/02,120,110,349,30,45,34
5643,02/10/27,570,520,208,4,33,58
5644,06/12/25,1740,1590,130,42,39,46
5645,06/06/25,1670,1520,78,2,25,59
5646,06/06/04,260,240,322,20,27,52
5647,08/05/14,830,760,380,20,17,25
5648,03/11/01,1430,1300,239,21,11,38
5649,07/05/09,1010,920,207,24,38,8
5650,08/05/14,2160,1970,400,9,23,24
5651,02/10/15,180,170,170,24,4,61
5652,01/12/27,510,470,247,31,39,40
5653,08/07/27,1560,1420,147,8,6,2
5654,07/05/13,1940,1770,107,15,14,55
5655,01/11/28,1800,1640,334,11,35,3
5656,04/07/19,2010,1830,62,12,37,66
5657,05/08/21,2140,1950,64,19,35,38
5658,01/08/15,1770,1610,39,2,39,9
5659,02/12/03,1710,1560,140,5,31,30
5660,06/04/13,340,310,185,50,46,56
5661,10/12/10,1220,1110,200,5,46,52
5662,02/11/06,1770,1610,104,28,2,33
5663,04/11/11,2170,1980,8,19,9,20
5664,00/02/13,220,200,90,50,29,27
5665,07/06/09,620,570,97,3,44,12
5666,08/10/17,1250,1140,146,44,17,36
5667,08/06/08,2230,2030,246,34,1,10
5668,01/02/08,1850,1690,102,33,36,31
5669,01/03/21,1170,1070,45,19,5,65
5670,09/04/12,0,0,265,40,3,10
5671,07/06/02,1490,1360,170,14,17,11
5672,08/08/08,1240,1130,257,27,7,48
5673,05/07/11,110,100,98,13,22,60
5674,02/03/19,360,330,194,49,41,42
5675,03/03/09,2100,1910,184,2,15,13
5676,06/08/19,1430,1300,63,38,45,45
5677,01/06/08,1850,1690,82,24,48,4
5678,07/01/23,330,300,287,28,19,22
5679,04/09/10,1210,1100,308,36,6,21
5680,04/01/20,230,210,69,3,19,47
5681,02/04/25,1220,1110,163,31,13,46
5682,10/07/18,1340,1220,21,8,12,31
5683,09/11/04,1560,1420,147,50,12,6
5684,08/01/19,1340,1220,149,40,43,53
5685,09/04/01,680,620,56,12,2,30
5686,09/12/22,1670,1520,296,28,5,56
5687,00/02/14,490,450,247,17,20,58
5688,09/06/08,1400,1280,20,26,46,32
5689,03/11/12,20,20,244,41,17,32
5690,08/02/02,2250,2050,349,28,18,75
5691,03/02/22,420,390,197,34,35,26
5692,04/04/24,1000,910,71,6,1,68
5693,01/01/22,1610,1470,253,18,44,23
5694,05/11/06,1840,1680,310,25,2,48
5695,04/07/04,230,210,353,31,23,45
5696,04/09/21,700,640,160,42,50,65
5697,08/06/19,730,670,166,18,25,40
5698,00/12/10,1030,940,9,2,35,52
5699,02/09/06,510,470,272,26,18,64
5700,09/11/09,470,430,5,9,41,14
5701,01/09/15,780,710,243,44,38,14
5702,00/01/18,2200,2000,232,36,21,15
5703,02/07/01,80,80,324,31,1,67
5704,03/12/11,1920,1750,248,46,11,40
5705,06/11/11,0,0,56,6,11,74
5706,00/09/10,560,510,185,26,10,5
5707,10/10/06,1610,1470,338,15,49,53
5708,01/02/15,220,200,398,32,29,22
5709,05/08/01,1900,1730,153,16,43,64
5710,03/09/03,0,0,286,22,12,73
5711,09/10/24,1150,1050,207,21,14,67
5712,08/05/01,2290,2090,44,6,35,65
5713,10/08/03,2100,1910,41,40,1,27
5714,00/10/12,350,320,333,43,27,76
5715,10/11/23,1590,1450,157,39,19,21
5716,06/07/25,620,570,21,11,43,25
5717,00/03/12,2160,1970,366,37,17,16
5718,07/01/17,90,90,8,4,20,10
5719,01/08/23,1600,1460,178,31,19,71
5720,01/02/12,1020,930,332,41,32,29
5721,02/04/04,340,310,395,36,43,27
5722,10/09/22,150,140,325,34,38,58
5723,09/06/04,1300,1190,176,2,50,32
5724,08/03/05,700,640,343,3,7,22
5725,04/04/12,960,880,292,13,15,43
5726,10/05/11,1170,1070,38,42,21,17
5727,00/10/14,1280,1170,77,46,42,56
5728,03/10/23,840,770,296,26,45,60
5729,00/11/02,1160,1060,109,2,33,29
5730,07/12/28,1030,940,209,34,43,50
5731,02/09/22,750,690,363,29,42,65
5732,07/03/16,580,530,357,9,14,7
5733,02/01/08,620,570,26,46,5,37
5734,02/03/14,2130,1940,137,27,12,71
5735,01/02/22,1760,1600,208,25,37,53
5736,04/09/11,2010,1830,161,43,36,38
5737,02/05/24,260,240,128,49,26,54
5738,01/06/20,2250,2050,130,6,38,50
5739,10/11/12,1110,1010,30,15,13,40
5740,10/05/09,370,340,96,22,48,53
5741,04/01/04,290,270,49,11,48,41
5742,09/08/25,450,410,159,40,17,31
5743,05/01/15,1070,980,11,39,31,32
5744,03/11/12,1290,1180,245,3,17,2
5745,10/11/19,940,860,274,16,36,46
5746,05/11/07,2230,2030,150,30,30,35
5747,02/12/23,420,390,186,4,19,67
5748,09/03/10,680,620,118,21,30,55
5749,06/11/02,1050,960,167,39,45,64
5750,05/05/06,1160,1060,394,20,8,6
5751,08/04/21,400,370,30,25,49,41
5752,03/08/21,2280,2080,326,31,49,36
5753,10/07/03,550,500,324,24,9,52
5754,08/03/20,640,590,207,45,9,32
5755,05/09/03,240,220,381,7,25,63
5756,00/08/11,200,190,249,40,8,47
5757,09/05/04,1330,1210,174,24,25,42
5758,01/08/02,2140,1950,361,36,23,60
5759,02/02/07,2270,2070,58,48,44,17
5760,04/01/07,420,390,19,17,34,34
5761,03/11/19,850,780,167,14,14,17
5762,07/02/09,120,110,108,14,32,47
5763,02/12/24,530,490,153,15,41,35
5764,09/04/14,1260,1150,8,44,39,41
5765,10/10/02,1400,1280,180,13,30,10
5766,03/11/04,900,820,28,42,30,40
5767,03/11/10,900,820,334,20,39,60
5768,09/04/02,1390,1270,316,10,10,25
5769,02/05/04,1580,1440,74,26,33,28
5770,03/12/23,1130,1030,109,7,29,72
5771,04/06/25,1410,1290,172,37,33,33
5772,09/03/04,90,90,51,20,48,42
5773,08/07/21,810,740,139,3,24,49
5774,05/09/10,1880,1710,227,23,10,35
5775,09/03/09,1820,1660,361,2,37,74
5776,02/03/25,2130,1940,145,7,15,28
5777,08/11/22,1370,1250,108,19,28,15
5778,02/02/25,1160,1060,386,17,5,60
5779,03/04/06,2170,1980,328,37,22,42
5780,03/05/08,900,820,138,26,36,70
5781,01/06/09,340,310,258,7,7,62
5782,02/02/24,1680,1530,206,16,37,16
5783,01/10/17,1800,1640,333,39,42,58
5784,06/01/05,690,630,178,21,47,65
5785,06/04/12,180,170,319,22,7,71
5786,05/06/08,1450,1320,235,33,25,59
5787,09/05/09,2050,1870,252,40,22,41
5788,09/10/24,530,490,349,7,9,13
5789,08/01/10,710,650,393,15,41,18
5790,09/10/24,1230,1120,13,45,7,12
5791,02/08/22,1890,1720,217,39,33,20
5792,01/10/01,630,580,111,39,5,65
5793,00/04/23,1560,1420,258,24,12,63
5794,05/06/28,2140,1950,280,30,36,25
5795,02/01/28,150,140,216,17,19,51
5796,07/07/01,800,730,172,26,17,10
5797,10/10/11,1840,1680,288,34,48,13
5798,08/09/16,610,560,320,1,28,59
5799,03/10/07,2240,2040,13,31,17,66
5800,03/02/02,1270,1160,361,23,29,43
5801,02/11/18,0,0,117,2,12,45
5802,07/05/28,1910,1740,186,15,31,69
5803,07/03/03,1950,1780,236,44,25,36
5804,10/07/22,340,310,248,50,10,70
5805,03/07/13,20,20,55,45,5,46
5806,03/08/12,1160,1060,296,13,25,21
5807,08/06/17,1110,1010,266,22,25,18
5808,05/01/24,2160,1970,158,28,17,8
5809,02/09/10,910,830,313,48,25,73
5810,00/03/21,1220,1110,191,38,2,71
5811,08/02/07,1390,1270,153,16,41,59
5812,05/09/04,1130,1030,79,2,46,64
5813,07/07/27,810,740,366,46,13,34
5814,09/01/09,1470,1340,339,7,8,33
5815,09/02/15,50,50,190,25,45,8
5816,09/03/06,660,600,320,49,38,28
5817,09/11/07,1380,1260,140,5,23,29
5818,05/08/22,1160,1060,9,16,12,9
5819,05/07/04,600,550,253,40,31,1
5820,10/07/15,2040,1860,355,26,25,9
5821,10/10/02,1560,1420,374,36,29,73
5822,04/10/23,2040,1860,35,32,9,59
5823,01/01/14,900,820,107,4,46,46
5824,00/01/25,330,300,78,2,13,22
5825,03/03/24,1550,1410,304,22,29,2
5826,02/04/08,1500,1370,119,28,36,61
5827,07/03/06,850,780,122,15,13,14
5828,05/12/26,900,820,35,17,22,32
5829,06/08/25,40,40,334,50,7,54
5830,07/10/01,570,520,359,17,9,65
5831,07/02/10,960,880,255,10,16,17
5832,06/01/01,1690,1540,167,40,23,67
5833,00/03/22,380,350,227,25,13,31
5834,04/11/03,220,200,105,46,10,19
5835,01/07/08,1070,980,399,8,5,53
5836,02/04/26,2140,1950,143,4,43,43
5837,00/05/14,1220,1110,181,47,46,58
5838,01/09/04,2020,1840,111,13,12,68
5839,08/11/06,1770,1610,140,10,32,72
5840,03/01/17,1150,1050,381,26,5,71
5841,10/10/12,1670,1520,311,43,47,74
5842,10/06/14,1350,1230,15,17,41,68
5843,01/01/18,2220,2020,395,47,43,31
5844,01/11/26,1600,1460,327,13,38,52
5845,06/10/06,560,510,189,34,8,16
5846,01/03/28,1570,1430,347,15,44,7
5847,10/08/27,1360,1240,129,47,20,21
5848,10/08/22,1570,1430,80,7,28,53
5849,02/08/16,1940,1770,331,49,31,16
5850,00/07/06,1550,1410,25,20,28,56
5851,06/03/18,1820,1660,32,33,4,67
5852,09/06/20,750,690,187,17,30,3
5853,08/01/24,380,350,181,27,2,73
5854,06/08/28,1770,1610,235,47,1,36
5855,01/11/05,1790,1630,222,44,38,21
5856,09/06/11,1570,1430,30,24,28,34
5857,07/09/23,1060,970,255,13,25,64
5858,08/04/11,1670,1520,135,16,4,3
5859,05/12/13,680,620,285,7,38,10
5860,02/03/01,1100,1000,204,31,1,1
5861,03/04/18,1840,1680,141,39,16,13
5862,01/04/17,570,520,208,46,27,20
5863,10/05/27,280,260,67,45,24,51
5864,05/07/25,810,740,88,5,46,9
5865,05/05/04,2030,1850,227,16,2,11
5866,05/08/16,2020,1840,234,38,31,64
5867,05/12/10,2040,1860,339,26,34,64
5868,03/04/24,590,540,232,37,47,2
5869,06/09/17,890,810,213,31,31,47
5870,09/03/27,620,570,248,27,30,26
5871,04/11/22,2110,1920,16,27,48,32
5872,07/11/04,1050,960,303,49,49,47
5873,02/12/21,1940,1770,104,36,48,5
5874,00/03/26,1180,1080,240,8,10,31
5875,02/07/19,1960,1790,256,23,12,20
5876,00/12/23,1960,1790,321,38,40,53
5877,05/02/24,990,900,398,23,26,28
5878,08/06/21,1800,1640,373,39,41,3
5879,09/07/10,1680,1530,6,29,37,40
5880,10/06/03,1100,1000,289,49,36,76
5881,02/11/06,2160,1970,60,35,49,61
5882,10/05/28,2060,1880,43,5,12,62
5883,04/01/25,2120,1930,69,46,19,23
5884,02/02/10,1290,1180,277,34,9,27
5885,02/10/08,1990,1810,54,4,18,48
5886,06/11/24,2010,1830,278,13,47,11
5887,01/11/06,400,370,243,45,45,34
5888,00/01/15,2290,2090,144,48,33,43
5889,05/12/25,1460,1330,113,13,10,56
5890,06/02/23,40,40,202,14,6,63
5891,04/10/03,1800,1640,163,37,2,16
5892,09/12/19,1120,1020,102,37,24,32
5893,10/05/24,2260,2060,383,33,43,30
5894,07/04/15,410,380,107,35,37,25
5895,05/02/14,390,360,313,14,16,51
