"ID","ID_ODDZIAL","ID_PRACOWNIK","ID_KLIENT","ID_DATA_PRODUKCJI","ID_PRODUCENT","ID_DATA_SPRZEDAZY","MIASTO_KLIENTA","MIASTO_SPRZEDAZY","RODZAJ_INSTRUMENTU","PLATNOSC","NAZWA_INSTRUMENTU","NUMER_ZAMOWIENIA","CENA","KOSZT"
6454,40,40,34,6454,37,294,"Lublin","Gliwice","Strunowe Szarpane","Euro Bank Przelew","Bałałajka",294,1220,1110
6455,44,44,10,9613,33,123,"Tychy","Zielona Góra","Klasyczne smyczkowe","Credit Agricole Przelew","Altówka",123,1440,1310
6456,27,27,7,6456,42,397,"Szczecin","Zielona Góra","Dawne smyczkowe","Bank pocztowy Blik","Skrzypki Renesansowe",397,890,810
6457,41,41,49,7481,19,183,"Sosnowiec","Koszalin","Dawne smyczkowe","Getin Noble Bank Przelew","Viola deamore",183,1060,970
6458,44,44,33,6458,39,65,"Zabrze","Zielona Góra","Perkusyjne rurowe","Banek Pekao Przelew","Dzwony Rurowe",65,1850,1690
6459,6,6,26,9472,46,41,"Poznań","Gdańsk","Regionalne smyczkowe","PKO BP Blik","Gęśle",41,1710,1560
6460,27,27,7,7149,10,157,"Szczecin","Zielona Góra","Klasyczne smyczkowe","Banek Pekao Przelew","Kontrabas",157,1430,1300
6461,10,10,46,8792,6,15,"Wrocław","Bydgoszcz","Dęte drewniane","BOŚ Przelew","Kontrafagot",15,1120,1020
6462,40,40,41,6462,8,79,"Wrocław","Gliwice","Uderzane","BOŚ Blik","Klawikord",79,850,780
6463,25,25,50,6463,42,20,"Chorzów","Katowice","Dawne smyczkowe","TMUB Blik","Skrzypki Renesansowe",20,560,510
6464,14,14,36,6464,3,67,"Kalisz","Toruń","Dęte blaszane","Banek Pekao Przelew","Kornet",67,1930,1760
6465,42,42,42,9677,33,389,"Częstochowa","Zielona Góra","Perkusyjne metalowe","Plus Bank Przelew","Dzwonki",389,1990,1810
6466,48,48,34,6943,38,69,"Lublin","Lublin","Uderzane","Alior Bank Przelew","Pianino",69,2170,1980
6467,28,28,46,9760,44,15,"Wrocław","Chorzów","Perkusyjne rurowe","BOŚ Przelew","Dzwony Rurowe",15,380,350
6468,23,23,49,6468,15,2,"Sosnowiec","Ruda Śląska","Dęte drewniane","Euro Bank Przelew","Flet Prosty",2,1080,990
6469,5,5,38,6469,39,62,"Bydgoszcz","Tarnów","Dawne smyczkowe","Euro Bank Przelew","Lira da Braccio",62,1450,1320
6470,2,2,12,7320,41,359,"Lublin","Wałbrzych","Uderzane","Bank pocztowy Blik","Cymbały",359,120,110
6471,3,3,49,9458,49,303,"Sosnowiec","�?ódź","Perkusyjne sztabkowe drewniane","PKO BP Przelew","Ksylofon",303,920,840
6472,22,22,35,9293,32,243,"Elbląg","Koszalin","Strunowe Szarpane","mBank Przelew","Cytra",223,340,310
6473,49,49,14,6473,20,254,"Kielce","Gdynia","Klasyczne smyczkowe","Santander BP Blik","Altówka",254,1610,1470
6474,44,44,33,6474,7,71,"Zabrze","Zielona Góra","Strunowe Szarpane","Santander BP Blik","Harfa",71,1720,1570
6475,16,16,39,6475,11,232,"Dąbrowa Górnicza","Białystok","Dawne smyczkowe","Alior Bank Blik","Viola da Gamba",232,630,580
6476,23,23,41,8401,30,349,"Wrocław","Ruda Śląska","Perkusyjne pytowe","Banek Pekao Blik","Gong",349,1780,1620
6477,31,31,25,6477,41,184,"Lublin","Kalisz","Perkusyjne metalowe","Euro Bank Blik","Wibrafon",184,990,900
6478,3,3,3,8719,39,12,"Wałbrzych","�?ódź","Perkusyjne inne","BOŚ Blik","Grzechotka",12,1180,1080
6479,36,36,47,6479,19,93,"Bydgoszcz","Białystok","Uderzane","BNP Parbias Blik","Cymbały",93,1500,1370
6480,13,13,4,6480,18,97,"Wałbrzych","Częstochowa","Dęte klawiszowe","BOŚ Przelew","Organy",97,1760,1600
6481,15,15,21,9704,3,33,"Bydgoszcz","Zielona Góra","Dęte klawiszowe","Banek Pekao Przelew","Akordeon",33,1660,1510
6482,47,47,36,9627,33,376,"Kalisz","Włocławek","Uderzane","Citi Handlowy Przelew","Fortepian",376,2090,1900
6483,24,24,16,9042,33,338,"Bytom","Koszalin","Perkusyjne pytowe","Euro Bank Przelew","Gong",338,700,640
6484,10,10,17,7730,26,126,"Rzeszów","Bydgoszcz","Dęte blaszane","BNP Parbias Blik","Trąbka Sygnałowa",126,50,50
6485,42,42,32,9637,48,364,"Poznań","Zielona Góra","Dawne smyczkowe","TMUB Blik","Viola deamore",364,1570,1430
6486,18,18,27,6486,48,127,"Radom","Płock","Strunowe Szarpane","Alior Bank Przelew","Kora",127,340,310
6487,34,34,36,9577,33,252,"Kalisz","Szczecin","Uderzane","Santander BP Przelew","Pianino",252,260,240
6488,15,15,26,9290,10,41,"Poznań","Zielona Góra","Klasyczne smyczkowe","PKO BP Blik","Altówka",41,800,730
6489,32,32,3,6489,12,318,"Wałbrzych","Kalisz","Strunowe Szarpane","PKO BP Blik","Kobza",318,360,330
6490,45,45,47,6490,43,103,"Bydgoszcz","Częstochowa","Regionalne smyczkowe","TMUB Blik","Basetla",103,1240,1130
6491,28,28,41,7664,18,335,"Wrocław","Chorzów","Dęte drewniane","Credit Agricole Przelew","Kontrafagot",335,1890,1720
6492,18,18,21,6492,30,165,"Bydgoszcz","Płock","Regionalne smyczkowe","Banek Pekao Blik","Gęśle",165,520,480
6493,1,1,19,9397,20,218,"Wrocław","Zabrze","Klasyczne smyczkowe","Getin Noble Bank Blik","Altówka",218,80,80
6494,9,9,27,8372,3,385,"Radom","Gdańsk","Strunowe Szarpane","Gotówka","Kitara",385,580,530
6495,49,49,28,9772,20,78,"Bielsko-Biała","Gdynia","Strunowe Szarpane","Credit Agricole Przelew","Lutnia",78,1330,1210
6496,33,33,15,9173,30,119,"Radom","Kalisz","Perkusyjne metalowe","Citi Handlowy Przelew","Dzwonki",119,1280,1170
6497,16,16,21,6497,32,5,"Bydgoszcz","Białystok","Dęte blaszane","BOŚ Przelew","Tuba",5,180,170
6498,8,8,25,8349,23,211,"Lublin","Białystok","Strunowe Szarpane","Bank pocztowy Przelew","Kora",211,820,750
6499,15,15,36,6499,16,61,"Kalisz","Zielona Góra","Dęte klawiszowe","PKO BP Przelew","Fisharmonia",61,1610,1470
6500,44,44,1,9813,33,258,"Ruda Śląska","Zielona Góra","Dęte blaszane","Credit Agricole Blik","Helikon",258,40,40
6501,17,17,37,9954,20,19,"Sosnowiec","Radom","Perkusyjne metalowe","Getin Noble Bank Przelew","Czelestra",19,170,160
6502,22,22,32,9720,43,337,"Poznań","Koszalin","Dęte blaszane","BOŚ Blik","Puzon",337,550,500
6503,18,18,36,8607,5,194,"Kalisz","Płock","Dęte drewniane","Euro Bank Przelew","Kontrafagot",194,1620,1480
6504,27,27,26,9132,9,27,"Poznań","Zielona Góra","Dęte klawiszowe","Bank Millenium Blik","Organy",27,1400,1280
6505,9,9,23,6505,12,23,"Radom","Gdańsk","Klasyczne smyczkowe","Banek Pekao Blik","Skrzypce",23,140,130
6506,13,13,13,6910,24,46,"Lublin","Częstochowa","Strunowe Szarpane","TMUB Przelew","Kitara",46,2260,2060
6507,39,39,14,9323,43,158,"Kielce","Katowice","Strunowe Szarpane","Bank Millenium Przelew","Mandolina",158,1470,1340
6508,31,31,42,6508,38,278,"Częstochowa","Kalisz","Dęte drewniane","PKO BP Przelew","Saksofon",278,1850,1690
6509,1,1,1,6619,4,117,"Ruda Śląska","Zabrze","Strunowe Szarpane","TMUB Przelew","Gitara Klasyczna",117,900,820
6510,46,46,2,7760,38,159,"Wrocław","Kraków","Strunowe Szarpane","mBank Blik","Kitara",159,1870,1700
6511,27,27,6,7736,16,120,"Radom","Zielona Góra","Klasyczne smyczkowe","Gotówka","Skrzypce",120,190,180
6512,45,45,49,6512,16,374,"Sosnowiec","Częstochowa","Dęte blaszane","Euro Bank Przelew","Trąbka",374,790,720
6513,41,41,1,6513,40,258,"Ruda Śląska","Koszalin","Regionalne smyczkowe","Credit Agricole Blik","Gęśle",258,1880,1710
6514,46,46,28,6918,3,87,"Bielsko-Biała","Kraków","Strunowe Szarpane","Plus Bank Blik","Kitara",87,740,680
6515,34,34,16,9356,13,129,"Bytom","Szczecin","Dawne smyczkowe","Getin Noble Bank Blik","Viola deamore",129,510,470
6516,10,10,10,9714,39,255,"Tychy","Bydgoszcz","Strunowe Szarpane","ING Bank Śląski Blik","Koto",255,160,150
6517,49,49,41,9761,24,50,"Wrocław","Gdynia","Dęte blaszane","Bank Millenium Przelew","Trąbka",50,1280,1170
6518,31,31,19,6518,20,251,"Wrocław","Kalisz","Uderzane","Plus Bank Blik","Keyboard ",251,1550,1410
6519,30,30,4,6519,50,192,"Wałbrzych","Toruń","Strunowe Szarpane","Gotówka","Lira",192,1020,930
6520,26,26,18,9245,25,54,"Bydgoszcz","Gorzów Wielkopolski","Perkusyjne metalowe","Alior Bank Blik","Dzwonki",54,1190,1090
6521,13,13,25,8036,29,184,"Lublin","Częstochowa","Strunowe Szarpane","Euro Bank Blik","Lutnia",184,1600,1460
6522,41,41,44,9961,7,270,"Włocławek","Koszalin","Dęte drewniane","PKO BP Przelew","Flet Poprzeczny",270,990,900
6523,50,50,49,8868,1,374,"Sosnowiec","Rzeszów","Dawne smyczkowe","Euro Bank Przelew","Viola da Gamba",374,1630,1490
6524,6,6,37,8460,45,31,"Sosnowiec","Gdańsk","Strunowe Szarpane","Gotówka","Tar",31,860,790
6525,10,10,7,6525,3,40,"Szczecin","Bydgoszcz","Dęte klawiszowe","Euro Bank Przelew","Fisharmonia",40,180,170
6526,31,31,20,9050,43,325,"Lublin","Kalisz","Strunowe Szarpane","ING Bank Śląski Przelew","Mandolina",325,1350,1230
6527,40,40,27,6527,8,346,"Radom","Gliwice","Dawne smyczkowe","TMUB Blik","Viola deamore",346,1150,1050
6528,13,13,8,6528,17,13,"Gliwice","Częstochowa","Perkusyjne sztabkowe drewniane","mBank Przelew","Marimba",13,420,390
6529,21,21,49,9715,14,247,"Sosnowiec","Bytom","Strunowe Szarpane","BOŚ Przelew","Bałałajka",247,2170,1980
6530,6,6,47,8198,45,259,"Bydgoszcz","Gdańsk","Perkusyjne pytowe","Bank Millenium Przelew","Talerze",259,1840,1680
6531,35,35,28,8040,1,286,"Bielsko-Biała","Katowice","Strunowe Szarpane","Gotówka","Bałałajka",286,1850,1690
6532,8,8,3,9598,47,357,"Wałbrzych","Białystok","Strunowe Szarpane","BNP Parbias Przelew","Mandolina",357,1260,1150
6533,38,38,30,7718,1,25,"Płock","Toruń","Strunowe Szarpane","mBank Przelew","Lutnia",25,1650,1500
6534,36,36,46,6534,30,233,"Wrocław","Białystok","Elektryczne smyczkowe","TMUB Blik","Wiolonczela Elektryczna",77,1390,1270
6535,25,25,5,6539,42,326,"Toruń","Katowice","Strunowe Szarpane","BOŚ Blik","Banjo",326,10,10
6536,24,24,21,8815,17,106,"Bydgoszcz","Koszalin","Perkusyjne inne","Banek Pekao Blik","Terkotka ",106,670,610
6537,27,27,22,9577,11,369,"Gdańsk","Zielona Góra","Dęte blaszane","Bank Millenium Blik","Róg (Waltornia)",369,1460,1330
6538,45,45,21,8635,35,343,"Bydgoszcz","Częstochowa","Dawne smyczkowe","TMUB Blik","Suka Biłgorajska",343,1100,1000
6539,2,2,21,6539,50,343,"Bydgoszcz","Wałbrzych","Klasyczne smyczkowe","TMUB Blik","Altówka",343,810,740
6540,48,48,22,9658,1,369,"Gdańsk","Lublin","Perkusyjne inne","Bank Millenium Blik","Terkotka ",369,1830,1670
6541,47,47,15,6541,26,84,"Radom","Włocławek","Dęte blaszane","Santander BP Przelew","Tuba",84,1990,1810
6542,49,49,50,9795,18,388,"Chorzów","Gdynia","Dawne smyczkowe","Credit Agricole Przelew","Viola deamore",388,1850,1690
6543,13,13,50,6543,13,388,"Chorzów","Częstochowa","Dęte blaszane","Credit Agricole Przelew","Tuba",388,1120,1020
6544,41,41,15,6544,28,317,"Radom","Koszalin","Strunowe Szarpane","Euro Bank Przelew","Harfa",317,140,130
6545,6,6,21,6545,47,165,"Bydgoszcz","Gdańsk","Elektryczne smyczkowe","Banek Pekao Blik","Kontrabas Elektryczny",165,1780,1620
6546,1,1,22,6961,2,392,"Gdańsk","Zabrze","Strunowe Szarpane","mBank Blik","Lira",392,590,540
6547,31,31,36,6547,23,194,"Kalisz","Kalisz","Perkusyjne inne","Euro Bank Przelew","Klekotka",194,1950,1780
6548,48,48,37,8110,24,19,"Sosnowiec","Lublin","Dęte blaszane","Getin Noble Bank Przelew","Róg (Waltornia)",19,1350,1230
6549,34,34,16,6549,18,393,"Bytom","Szczecin","Dęte drewniane","Getin Noble Bank Blik","Flet Prosty",393,1450,1320
6550,38,38,7,8400,23,40,"Szczecin","Toruń","Strunowe Szarpane","Euro Bank Przelew","Lira",40,1980,1800
6551,26,26,43,6551,6,277,"Kalisz","Gorzów Wielkopolski","Strunowe Szarpane","BOŚ Przelew","Kora",277,2060,1880
6552,12,12,35,6964,45,262,"Elbląg","Poznań","Strunowe Szarpane","Bank Millenium Przelew","Shamisen",262,1930,1760
6553,34,34,24,9777,36,115,"Radom","Szczecin","Perkusyjne inne","BNP Parbias Przelew","Pudełka Akustyczne",115,950,870
6554,2,2,35,9088,15,216,"Elbląg","Wałbrzych","Dęte drewniane","ING Bank Śląski Przelew","Flet Poprzeczny",216,810,740
6555,14,14,44,9946,28,32,"Włocławek","Toruń","Strunowe Szarpane","Plus Bank Przelew","Klawesyn",32,1270,1160
6556,19,19,25,8736,11,315,"Lublin","Poznań","Perkusyjne membranowe","Euro Bank Przelew","Bębny",315,2050,1870
6557,7,7,16,7599,27,72,"Bytom","Zabrze","Dęte klawiszowe","Bank pocztowy Blik","Fisharmonia",72,1680,1530
6558,41,41,35,8958,12,235,"Elbląg","Koszalin","Dęte drewniane","Citi Handlowy Przelew","Obój",235,1870,1700
6559,6,6,37,9462,20,312,"Sosnowiec","Gdańsk","Regionalne smyczkowe","Credit Agricole Blik","Basetla",312,2130,1940
6560,6,6,42,6560,6,373,"Częstochowa","Gdańsk","Dęte blaszane","ING Bank Śląski Blik","Trąbka",373,630,580
6561,15,15,25,6561,40,315,"Lublin","Zielona Góra","Strunowe Szarpane","Euro Bank Przelew","Lutnia",315,1510,1380
6562,40,40,41,6562,48,209,"Wrocław","Gliwice","Dęte drewniane","Citi Handlowy Przelew","Flet Poprzeczny",198,2010,1830
6563,34,34,4,6563,22,80,"Wałbrzych","Szczecin","Dawne smyczkowe","TMUB Blik","Skrzypki Renesansowe",80,1260,1150
6564,37,37,45,6564,40,137,"Poznań","Płock","Strunowe Szarpane","Citi Handlowy Blik","Bałałajka",137,850,780
6565,38,38,26,9234,50,113,"Poznań","Toruń","Strunowe Szarpane","BOŚ Blik","Kitara",113,880,800
6566,42,42,49,8234,46,76,"Sosnowiec","Zielona Góra","Perkusyjne inne","Citi Handlowy Przelew","Terkotka ",76,1780,1620
6567,17,17,50,9491,8,189,"Chorzów","Radom","Dawne smyczkowe","TMUB Przelew","Lira da Braccio",189,10,10
6568,48,48,31,6568,28,26,"�?ódź","Lublin","Strunowe Szarpane","Bank Millenium Przelew","Gitara Klasyczna",26,1990,1810
6569,43,43,39,9682,13,110,"Dąbrowa Górnicza","Kraków","Uderzane","Santander BP Blik","Klawikord",110,1910,1740
6570,37,37,41,9533,32,241,"Wrocław","Płock","Strunowe Szarpane","Banek Pekao Przelew","Kobza",241,1130,1030
6571,25,25,8,7373,44,306,"Gliwice","Katowice","Klasyczne smyczkowe","TMUB Przelew","Skrzypce",306,360,330
6572,18,18,47,6572,28,93,"Bydgoszcz","Płock","Dęte blaszane","BNP Parbias Blik","Tuba",93,80,80
6573,6,6,21,8422,1,165,"Bydgoszcz","Gdańsk","Dawne smyczkowe","Banek Pekao Blik","Viola da Gamba",165,1330,1210
6574,47,47,29,6983,20,219,"Toruń","Włocławek","Dawne smyczkowe","BOŚ Przelew","Skrzypce Barokowe",219,620,570
6575,8,8,25,8315,34,291,"Lublin","Białystok","Dęte drewniane","BNP Parbias Przelew","Saksofon",291,2160,1970
6576,46,46,37,8159,48,6,"Sosnowiec","Kraków","Elektryczne smyczkowe","mBank Blik","Skrzypce Elektryczne",6,250,230
6577,12,12,42,9161,41,186,"Częstochowa","Poznań","Perkusyjne membranowe","Credit Agricole Blik","Kotły ",186,2270,2070
6578,36,36,31,9096,18,59,"�?ódź","Białystok","Dęte drewniane","Bank pocztowy Przelew","Flet Prosty",59,1360,1240
6579,39,39,32,6579,42,38,"Poznań","Katowice","Perkusyjne pytowe","Santander BP Blik","Talerze",38,1610,1470
6580,16,16,6,6580,7,120,"Radom","Białystok","Uderzane","Gotówka","Klawikord",120,1880,1710
6581,34,34,17,8536,42,322,"Rzeszów","Szczecin","Uderzane","BNP Parbias Blik","Keyboard ",322,1550,1410
6582,41,41,25,8415,36,184,"Lublin","Koszalin","Dawne smyczkowe","Euro Bank Blik","Lira da Braccio",184,770,700
6583,28,28,3,8503,47,12,"Wałbrzych","Chorzów","Perkusyjne metalowe","BOŚ Blik","Dzwonki",12,2280,2080
6584,50,50,50,6584,24,199,"Chorzów","Rzeszów","Strunowe Szarpane","Getin Noble Bank Blik","Tar",199,660,600
6585,41,41,19,8281,20,256,"Wrocław","Koszalin","Strunowe Szarpane","Alior Bank Blik","Cytra",17,1800,1640
6586,9,9,23,7107,33,355,"Radom","Gdańsk","Dęte drewniane","Getin Noble Bank Przelew","Flet Piccolo",355,1680,1530
6587,28,28,4,6587,35,44,"Wałbrzych","Chorzów","Perkusyjne metalowe","Credit Agricole Blik","Dzwonki",44,20,20
6588,23,23,19,8618,5,8,"Wrocław","Ruda Śląska","Perkusyjne metalowe","ING Bank Śląski Przelew","Czelestra",8,720,660
6589,12,12,34,8931,24,42,"Lublin","Poznań","Dęte drewniane","Getin Noble Bank Przelew","Obój",42,260,240
6590,38,38,31,6590,19,227,"�?ódź","Toruń","Perkusyjne metalowe","Gotówka","Dzwonki",227,1270,1160
6591,24,24,7,6591,14,40,"Szczecin","Koszalin","Perkusyjne metalowe","Euro Bank Przelew","Dzwonki",40,460,420
6592,5,5,38,9542,1,399,"Bydgoszcz","Tarnów","Strunowe Szarpane","BNP Parbias Przelew","Bandżola",399,310,290
6593,8,8,36,6593,48,386,"Kalisz","Białystok","Perkusyjne inne","Bank Millenium Przelew","Pudełka Akustyczne",386,1730,1580
6594,22,22,38,6594,18,298,"Bydgoszcz","Koszalin","Strunowe Szarpane","BOŚ Przelew","Gitara Klasyczna",298,1040,950
6595,26,26,37,8971,20,324,"Sosnowiec","Gorzów Wielkopolski","Strunowe Szarpane","BNP Parbias Przelew","Lutnia",324,1030,940
6596,50,50,22,7237,38,175,"Gdańsk","Rzeszów","Strunowe Szarpane","ING Bank Śląski Blik","Lutnia",175,1000,910
6597,40,40,32,7276,39,364,"Poznań","Gliwice","Dęte blaszane","TMUB Blik","Sakshorn",364,1250,1140
6598,11,11,31,8199,16,172,"�?ódź","Kalisz","Perkusyjne inne","ING Bank Śląski Blik","Kastaniety",172,1260,1150
6599,28,28,36,8580,7,213,"Kalisz","Chorzów","Dęte drewniane","Euro Bank Blik","Kontrafagot",213,1810,1650
6600,33,33,7,7966,40,157,"Szczecin","Kalisz","Klasyczne smyczkowe","Banek Pekao Przelew","Kontrabas",157,790,720
6601,17,17,48,9791,3,204,"Wrocław","Radom","Dęte blaszane","Gotówka","Kornet",204,2240,2040
6602,10,10,14,9357,23,158,"Kielce","Bydgoszcz","Dęte blaszane","Bank Millenium Przelew","Sakshorn",158,390,360
6603,18,18,44,9161,4,270,"Włocławek","Płock","Dęte drewniane","PKO BP Przelew","Kontrafagot",270,1790,1630
6604,37,37,31,9667,30,172,"�?ódź","Płock","Strunowe Szarpane","ING Bank Śląski Blik","Kobza",172,1950,1780
6605,38,38,16,9326,49,136,"Bytom","Toruń","Dęte klawiszowe","Bank pocztowy Blik","Akordeon",136,1050,960
6606,12,12,43,7441,27,116,"Kalisz","Poznań","Perkusyjne sztabkowe drewniane","Plus Bank Przelew","Marimba",116,1110,1010
6607,21,21,44,6607,23,180,"Włocławek","Bytom","Elektryczne smyczkowe","TMUB Przelew","Kontrabas Elektryczny",180,2260,2060
6608,14,14,38,8167,2,225,"Bydgoszcz","Toruń","Perkusyjne sztabkowe drewniane","BNP Parbias Przelew","Marimba",225,180,170
6609,41,41,35,9616,46,209,"Elbląg","Koszalin","Strunowe Szarpane","Alior Bank Przelew","Banjo",209,2040,1860
6610,13,13,19,9879,7,256,"Wrocław","Częstochowa","Klasyczne smyczkowe","Alior Bank Blik","Altówka",17,1840,1680
6611,38,38,49,6611,38,75,"Sosnowiec","Toruń","Dęte drewniane","Euro Bank Blik","Saksofon",75,150,140
6612,18,18,35,8913,27,243,"Elbląg","Płock","Perkusyjne metalowe","mBank Przelew","Dzwonki",223,360,330
6613,25,25,45,9901,46,222,"Poznań","Katowice","Dęte drewniane","Bank pocztowy Blik","Obój",222,1800,1640
6614,40,40,5,6614,41,329,"Toruń","Gliwice","Uderzane","Alior Bank Blik","Cymbały",329,1840,1680
6615,9,9,37,9011,47,118,"Sosnowiec","Gdańsk","Perkusyjne sztabkowe drewniane","Bank pocztowy Blik","Ksylofon",118,1570,1430
6616,47,47,49,6616,12,75,"Sosnowiec","Włocławek","Dawne smyczkowe","Euro Bank Blik","Rebec",75,80,80
6617,15,15,30,9041,25,64,"Płock","Zielona Góra","Dęte blaszane","PKO BP Przelew","Puzon",64,1650,1500
6618,43,43,16,8195,15,129,"Bytom","Kraków","Dawne smyczkowe","Getin Noble Bank Blik","Lira da Braccio",129,2120,1930
6619,20,20,31,6619,20,26,"�?ódź","Kraków","Strunowe Szarpane","Bank Millenium Przelew","Shamisen",26,1480,1350
6620,14,14,16,9802,34,33,"Bytom","Toruń","Dawne smyczkowe","Bank pocztowy Przelew","Viola da Gamba",24,1490,1360
6621,36,36,22,8615,10,398,"Gdańsk","Białystok","Perkusyjne inne","Getin Noble Bank Blik","Terkotka ",398,1490,1360
6622,30,30,34,7953,36,285,"Lublin","Toruń","Dawne smyczkowe","Alior Bank Blik","Suka Biłgorajska",285,2050,1870
6623,5,5,31,9913,29,26,"�?ódź","Tarnów","Dawne smyczkowe","Bank Millenium Przelew","Lira da Braccio",26,1910,1740
6624,42,42,29,6624,18,219,"Toruń","Zielona Góra","Strunowe Szarpane","BOŚ Przelew","Harfa",219,1070,980
6625,17,17,25,9833,7,122,"Lublin","Radom","Uderzane","Alior Bank Blik","Fortepian",122,220,200
6626,30,30,30,9372,49,160,"Płock","Toruń","Perkusyjne pytowe","Bank Millenium Blik","Talerze",160,370,340
6627,21,21,16,9401,7,234,"Bytom","Bytom","Strunowe Szarpane","Euro Bank Blik","Kora",234,1650,1500
6628,5,5,41,6628,8,135,"Wrocław","Tarnów","Strunowe Szarpane","Citi Handlowy Blik","Cytra",135,700,640
6629,25,25,16,8791,6,136,"Bytom","Katowice","Strunowe Szarpane","Bank pocztowy Blik","Bandżola",136,1980,1800
6630,35,35,20,6630,44,94,"Lublin","Katowice","Strunowe Szarpane","Gotówka","Bandżola",94,2050,1870
6631,27,27,21,6631,44,271,"Bydgoszcz","Zielona Góra","Strunowe Szarpane","Plus Bank Blik","Kitara",271,2210,2010
6632,15,15,7,6632,17,257,"Szczecin","Zielona Góra","Uderzane","Plus Bank Przelew","Keyboard ",257,70,70
6633,19,19,24,6966,5,253,"Radom","Poznań","Strunowe Szarpane","Credit Agricole Blik","Koto",253,130,120
6634,16,16,36,7305,22,365,"Kalisz","Białystok","Perkusyjne inne","TMUB Blik","Klekotka",365,630,580
6635,37,37,18,7423,2,301,"Bydgoszcz","Płock","Dęte drewniane","Banek Pekao Blik","Fagot",301,1800,1640
6636,11,11,15,8784,23,317,"Radom","Kalisz","Perkusyjne metalowe","Euro Bank Przelew","Dzwonki",317,690,630
6637,24,24,42,9524,8,380,"Częstochowa","Koszalin","Perkusyjne metalowe","Alior Bank Przelew","Dzwonki",380,330,300
6638,3,3,27,6638,17,302,"Radom","�?ódź","Klasyczne smyczkowe","Alior Bank Blik","Wiolonczela",302,1010,920
6639,16,16,4,9533,38,55,"Wałbrzych","Białystok","Perkusyjne inne","Citi Handlowy Przelew","Grzechotka",55,1030,940
6640,18,18,38,9403,50,62,"Bydgoszcz","Płock","Uderzane","Euro Bank Przelew","Cymbały",62,1110,1010
6641,1,1,42,7023,37,282,"Częstochowa","Zabrze","Strunowe Szarpane","Citi Handlowy Blik","Lira",282,1230,1120
6642,40,40,46,6642,5,152,"Wrocław","Gliwice","Dęte blaszane","ING Bank Śląski Blik","Tuba",152,1280,1170
6643,16,16,40,9663,27,130,"Zabrze","Białystok","Dęte drewniane","Gotówka","Flet Poprzeczny",130,1900,1730
6644,34,34,46,7552,40,152,"Wrocław","Szczecin","Perkusyjne membranowe","ING Bank Śląski Blik","Bębny",152,780,710
6645,10,10,32,7968,16,91,"Poznań","Bydgoszcz","Dęte blaszane","Plus Bank Blik","Puzon",91,1260,1150
